ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;DMhr;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
8;0,0;-0,02;42,02;-0,02;0,01;0,11;0;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,25;3,7;0,0;0,0;-0,0;0;0
18;0,0;-0,03;42,02;-0,03;0,02;0,22;0;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,67;7,39;0,0;0,0;-0,0;0;0
28;0,0;-0,02;42,02;-0,02;0,03;0,1;0;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,88;3,47;0,0;0,0;-0,0;0;0
38;0,0;-0,01;42,02;-0,03;0,02;0,23;0;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,67;7,86;0,0;0,0;-0,0;0;0
48;0,0;-0,03;42,02;-0,02;0,02;0,09;0;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,67;3,0;0,0;0,0;-0,0;0;0
58;0,0;-0,01;42,02;-0,03;0,02;0,24;0;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,67;8,09;0,0;0,0;-0,0;0;0
68;0,0;-0,01;42,02;-0,03;0,01;0,11;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,46;3,7;0,0;0,0;-0,0;0;0
78;0,0;-0,01;42,02;-0,06;0,03;0,23;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,0;0,88;7,86;0,0;0,0;-0,0;0;0
88;0,0;-0,02;42,02;-0,07;0,01;0,1;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,01;0,25;3,24;0,0;0,0;-0,0;0;0
98;0,0;-0,02;42,02;-0,1;0,02;0,24;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,01;0,67;8,09;0,0;0,0;-0,0;0;0
108;0,0;-0,03;42,02;-0,13;0,03;0,1;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,01;0,88;3,24;0,0;0,0;-0,0;0;0
118;0,0;-0,03;42,02;-0,14;0,01;0,25;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,01;0,46;8,32;0,0;0,0;-0,0;0;0
128;0,0;-0,01;42,02;-0,07;-0,01;0,09;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,02;0,38;3,0;0,0;0,0;-0,0;0;0
138;0,0;-0,02;42,02;-0,07;0,03;0,26;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,02;1,09;8,78;0,0;0,0;-0,0;0;0
148;0,0;-0,01;42,04;-0,12;0,03;0,12;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,02;1,09;4,16;0,0;0,0;-0,0;0;0
158;0,0;-0,02;42,02;-0,18;0,01;0,27;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,02;0,46;9,01;0,0;0,0;-0,0;0;0
168;0,0;-0,01;42,02;-0,15;0,01;0,08;550;0;0;2;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,02;0,25;2,54;0,0;0,0;-0,0;0;0
178;0,0;-0,02;42,02;-0,05;0,0;0,24;550;0;0;0;0,0;0,0;47;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,03;0,04;8,09;0,0;0,0;-0,0;0;0
188;0,0;-0,02;42,02;-0,07;0,0;0,1;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,03;0,04;3,24;0,0;0,0;-0,0;0;0
198;0,0;-0,01;42,02;-0,1;0,01;0,23;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,03;0,46;7,63;0,0;0,0;-0,0;0;0
208;0,0;-0,03;42,02;-0,21;0,03;0,09;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,03;0,88;3,0;0,0;0,0;-0,0;0;0
218;0,0;-0,02;42,0;-0,08;-0,0;0,23;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,04;0,17;7,85;0,0;0,0;-0,0;0;0
228;0,0;-0,01;42,02;-0,06;0,03;0,1;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,04;0,88;3,47;0,0;0,0;-0,0;0;0
238;0,0;-0,02;42,02;-0,11;0,01;0,22;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,04;0,46;7,39;0,0;0,0;-0,0;0;0
248;0,0;-0,01;42,01;-0,07;-0,02;0,05;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,04;0,59;1,62;0,0;0,0;-0,0;0;0
258;0,0;-0,01;42,02;-0,11;0,03;0,23;585;0;0;0;0,29;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,38;1,09;7,63;0,0;0,0;-0,0;0;0
268;0,0;-0,02;42,02;-0,18;0,02;0,07;585;0;0;0;0,32;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,41;0,67;2,31;0,0;0,0;-0,0;0;0
278;0,0;-0,01;42,02;-0,05;-0,0;0,2;585;0;0;0;0,36;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,17;6,7;0,0;0,0;-0,0;0;0
288;0,0;-0,02;42,01;-0,11;0,03;0,06;585;0;0;0;0,36;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,88;2,08;0,0;0,0;-0,0;0;0
298;0,0;-0,01;42,02;-0,16;0,01;0,21;585;0;0;0;0,38;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,49;0,46;6,93;0,0;0,0;-0,0;0;0
308;0,0;-0,02;42,01;-0,04;0,01;0,09;585;0;0;0;0,4;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;0,25;3,0;0,0;0,0;-0,0;0;0
318;0,0;-0,01;42,02;-0,18;0,05;0,19;585;0;0;0;0,36;12,3;49;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;1,51;6,24;0,0;0,0;-0,0;0;0
328;0,0;-0,02;42,02;-0,07;0,01;0,08;585;0;0;0;0,38;12,6;50;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,25;2,54;0,0;0,0;-0,0;0;0
338;0,0;-0,01;42,01;-0,03;0,01;0,2;585;0;0;0;0,38;12,6;50;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,25;6,7;0,0;0,0;-0,0;0;0
348;0,0;-0,01;42,02;-0,24;0,04;0,08;585;0;0;0;0,36;12,6;50;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,48;1,3;2,54;0,0;0,0;-0,0;0;0
358;0,0;-0,02;42,01;-0,11;0,01;0,21;585;0;0;0;0,41;12,6;50;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,54;0,25;7,16;0,0;0,0;-0,0;0;0
368;0,0;-0,01;42,03;-0,07;0,04;0,1;585;0;0;0;0,38;12,6;50;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;1,3;3,24;0,0;0,0;-0,0;0;0
378;0,0;-0,02;42,01;-0,18;0,01;0,23;585;0;0;0;0,36;12,6;50;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,46;7,62;0,0;0,0;-0,0;0;0
388;0,0;-0,01;42,0;-0,09;0,01;0,09;585;0;0;0;0,38;13,7;51;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,55;0,25;3,0;0,0;0,0;-0,0;0;0
398;0,0;-0,01;42,02;-0,07;0,05;0,27;585;0;0;0;0,39;13,7;51;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,56;1,72;9,24;0,0;0,0;-0,0;0;0
408;0,0;-0,01;42,01;-0,1;-0,01;0,09;585;0;0;0;0,38;13,7;51;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,55;0,38;3,0;0,0;0,0;-0,0;0;0
418;0,0;-0,03;42,02;-0,08;0,01;0,23;585;0;0;0;0,35;13,7;51;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,46;7,63;0,0;0,0;-0,0;0;0
428;0,0;-0,02;42,02;-0,11;0,03;0,09;585;0;0;0;0,35;13,7;51;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,88;3,0;0,0;0,0;-0,0;0;0
438;0,0;-0,01;42,0;-0,16;0,0;0,18;585;0;0;0;0,36;13,7;51;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;0,04;6,01;0,0;0,0;-0,0;0;0
448;0,0;-0,02;42,01;-0,08;-0,0;0,06;585;0;0;0;0,4;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;0,17;2,08;0,0;0,0;-0,0;0;0
458;0,0;-0,01;42,02;-0,15;0,04;0,19;585;0;0;0;0,4;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,53;1,3;6,24;0,0;0,0;-0,0;0;0
468;0,0;-0,02;42,01;-0,09;0,01;0,07;585;0;0;0;0,41;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,55;0,25;2,31;0,0;0,0;-0,0;0;0
478;0,0;-0,02;42,01;-0,09;0,01;0,2;585;0;0;0;0,38;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;0,25;6,7;0,0;0,0;-0,0;0;0
488;0,0;-0,01;42,02;-0,11;0,05;0,12;585;0;0;0;0,4;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;1,51;3,93;0,0;0,0;-0,0;0;0
498;0,0;-0,03;42,01;-0,09;0,01;0,21;585;0;0;0;0,4;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;0,25;7,16;0,0;0,0;-0,0;0;0
508;0,0;-0,03;42,02;-0,09;0,01;0,05;585;0;0;0;0,37;12,6;52;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,49;0,25;1,85;0,0;0,0;-0,0;0;0
518;0,0;-0,03;42,02;-0,14;0,02;0,18;585;0;0;0;0,38;13,1;53;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;0,67;6,01;0,0;0,0;-0,0;0;0
528;0,0;-0,01;42,0;-0,09;0,0;0,06;585;0;0;0;0,37;13,1;53;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,04;2,08;0,0;0,0;-0,0;0;0
538;0,0;-0,02;42,02;-0,08;0,0;0,22;585;0;0;0;0,37;13,1;53;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;0,04;7,39;0,0;0,0;-0,0;0;0
548;0,0;-0,02;42,02;-0,27;0,03;0,11;585;0;0;0;0,39;13,1;53;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,53;0,88;3,7;0,0;0,0;-0,0;0;0
558;0,0;-0,01;42,02;-0,06;-0,0;0,24;585;0;0;0;0,4;13,1;53;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,54;0,17;8,09;0,0;0,0;-0,0;0;0
568;0,0;-0,01;42,02;-0,12;0,02;0,11;585;0;0;0;0,38;13,1;53;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;0,67;3,7;0,0;0,0;-0,0;0;0
578;0,0;-0,03;42,02;-0,14;0,01;0,22;600;0;0;0;0,4;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,54;0,46;7,39;0,0;0,0;-0,0;0;0
588;0,0;-0,02;42,02;-0,05;0,01;0,08;600;0;0;0;0,39;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,53;0,25;2,54;0,0;0,0;-0,0;0;0
598;0,0;-0,02;42,02;-0,22;0,05;0,19;600;0;0;0;0,38;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;1,51;6,47;0,0;0,0;-0,0;0;0
608;0,0;-0,02;42,02;-0,06;0,02;0,08;600;0;0;0;0,42;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,57;0,67;2,54;0,0;0,0;-0,0;0;0
618;0,0;-0,02;42,02;-0,11;0,04;0,23;600;0;0;0;0,41;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,55;1,3;7,86;0,0;0,0;-0,0;0;0
628;0,0;-0,02;42,02;-0,07;-0,0;0,12;600;0;0;0;0,42;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,57;0,17;3,93;0,0;0,0;-0,0;0;0
638;0,0;-0,01;42,02;-0,06;0,02;0,23;600;0;0;0;0,41;12,9;54;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,55;0,67;7,86;0,0;0,0;-0,0;0;0
648;0,0;-0,02;42,02;-0,18;0,01;0,07;600;0;0;0;0,37;13,1;55;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,46;2,31;0,0;0,0;-0,0;0;0
658;0,0;-0,01;42,02;-0,04;0,0;0,19;600;0;0;0;0,4;13,1;55;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,55;0,04;6,24;0,0;0,0;-0,0;0;0
668;0,0;-0,03;42,02;-0,14;0,02;0,06;600;0;0;0;0,37;13,1;55;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,67;2,08;0,0;0,0;-0,0;0;0
678;0,0;-0,01;42,02;-0,06;0,0;0,17;600;0;0;0;0,38;13,1;55;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,52;0,04;5,78;0,0;0,0;-0,0;0;0
688;0,0;-0,02;42,02;-0,11;0,03;0,1;600;0;0;0;0,37;13,1;55;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;1,09;3,24;0,0;0,0;-0,0;0;0
698;0,0;-0,03;42,01;-0,1;0,0;0,19;600;0;0;0;0,37;13,1;55;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;0,04;6,24;0,0;0,0;-0,0;0;0
708;0,0;-0,02;42,05;-0,08;0,05;0,12;600;0;0;0;0,37;13,4;56;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;1,51;4,16;0,0;0,0;-0,0;0;0
718;0,0;-0,03;42,02;-0,06;0,0;0,21;600;0;0;0;0,36;13,4;56;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;0,04;6,93;0,0;0,0;-0,0;0;0
728;0,0;-0,01;42,0;-0,11;0,01;0,05;600;0;0;0;0,34;13,4;56;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,46;1,62;0,0;0,0;-0,0;0;0
738;0,0;-0,03;42,02;-0,21;0,03;0,16;600;0;0;0;0,35;13,4;56;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,49;0,88;5,55;0,0;0,0;-0,0;0;0
748;0,0;-0,03;42,01;-0,06;-0,0;0,05;600;0;0;0;0,39;13,4;56;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,54;0,17;1,62;0,0;0,0;-0,0;0;0
758;0,0;-0,02;42,02;-0,18;0,03;0,18;600;0;0;0;0,32;13,4;56;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;1,09;6,01;0,0;0,0;-0,0;0;0
768;0,0;-0,01;42,01;-0,03;0,02;0,05;600;0;0;0;0,37;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,67;1,85;0,0;0,0;-0,0;0;0
778;0,0;-0,01;42,02;-0,09;0,03;0,19;600;0;0;0;0,34;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,46;0,88;6,47;0,0;0,0;-0,0;0;0
788;0,0;-0,01;42,0;-0,11;-0,01;0,06;600;0;0;0;0,33;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,38;2,08;0,0;0,0;-0,0;0;0
798;0,0;-0,02;42,01;-0,07;0,02;0,21;600;0;0;0;0,35;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,67;7,16;0,0;0,0;-0,0;0;0
808;0,0;-0,01;42,02;-0,09;0,0;0,08;600;0;0;0;0,3;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,41;0,04;2,54;0,0;0,0;-0,0;0;0
818;0,0;-0,01;42,02;-0,07;0,02;0,18;600;0;0;0;0,31;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,42;0,67;6,01;0,0;0,0;-0,0;0;0
828;0,0;-0,03;42,02;-0,13;0,01;0,09;600;0;0;0;0,3;12,8;57;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,41;0,46;3,0;0,0;0,0;-0,0;0;0
838;0,0;-0,02;42,01;-0,03;-0,01;0,19;600;0;0;0;0,31;13,3;58;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;0,38;6,24;0,0;0,0;-0,0;0;0
848;0,0;-0,01;42,02;-0,18;0,02;0,07;600;0;0;0;0,3;13,3;58;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,42;0,67;2,31;0,0;0,0;-0,0;0;0
858;0,0;-0,02;42,0;-0,09;-0,0;0,18;600;0;0;0;0,3;13,3;58;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,42;0,17;6,01;0,0;0,0;-0,0;0;0
868;0,0;-0,02;42,02;-0,14;0,05;0,05;600;0;0;0;0,31;13,3;58;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;1,51;1,85;0,0;0,0;-0,0;0;0
878;0,0;-0,02;42,02;-0,06;-0,0;0,18;600;0;0;0;0,31;13,3;58;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,17;6,01;0,0;0,0;-0,0;0;0
888;0,0;-0,01;41,99;-0,13;0,03;0,03;600;0;0;0;0,31;13,3;58;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,88;0,92;0,0;0,0;-0,0;0;0
898;0,0;-0,03;42,01;-0,1;0,0;0,16;600;0;0;0;0,32;13,7;59;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,46;0,04;5,55;0,0;0,0;-0,0;0;0
908;0,0;-0,02;42,01;-0,06;0,01;0,06;600;0;0;0;0,32;13,7;59;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,46;0,46;2,08;0,0;0,0;-0,0;0;0
918;0,0;-0,02;42,0;-0,17;0,01;0,18;600;0;0;0;0,32;13,7;59;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,46;0,25;6,01;0,0;0,0;-0,0;0;0
928;0,0;-0,03;42,02;-0,04;0,02;0,06;600;0;0;0;0,35;13,7;59;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,5;0,67;2,08;0,0;0,0;-0,0;0;0
938;0,0;-0,01;42,01;-0,11;0,0;0,16;600;0;0;0;0,33;13,7;59;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,04;5,31;0,0;0,0;-0,0;0;0
948;0,0;-0,01;42,02;-0,04;0,01;0,08;600;0;0;0;0,3;13,7;59;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;0,46;2,54;0,0;0,0;-0,0;0;0
958;0,0;-0,02;42,02;-0,26;0,04;0,17;585;0;0;0;0,29;13,4;60;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,41;1,3;5,78;0,0;0,0;-0,0;0;0
968;0,0;-0,02;42,03;0,01;0,03;0,08;585;0;0;0;0,31;13,4;60;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,88;2,54;0,0;0,0;-0,0;0;0
978;0,0;-0,03;42,01;-0,16;0,04;0,19;585;0;0;0;0,3;13,4;60;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,42;1,3;6,47;0,0;0,0;-0,0;0;0
988;0,0;-0,03;42,02;-0,09;0,01;0,06;585;0;0;0;0,32;13,4;60;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;0,25;2,08;0,0;0,0;-0,0;0;0
998;0,0;-0,02;42,02;-0,04;0,03;0,18;585;0;0;0;0,31;13,4;60;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,88;6,01;0,0;0,0;-0,0;0;0
1008;0,0;-0,01;42,02;-0,19;0,03;0,08;585;0;0;0;0,3;13,4;60;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;1,09;2,54;0,0;0,0;-0,0;0;0
1018;0,0;-0,01;42,01;-0,11;-0,0;0,18;585;0;0;0;0,34;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,47;0,17;6,01;0,0;0,0;-0,0;0;0
1028;0,0;-0,02;42,02;-0,07;0,04;0,1;585;0;0;0;0,35;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,48;1,3;3,47;0,0;0,0;-0,0;0;0
1038;0,0;-0,01;42,01;-0,12;0,0;0,16;585;0;0;0;0,33;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;0,04;5,31;0,0;0,0;-0,0;0;0
1048;0,0;-0,01;42,01;-0,06;0,01;0,05;585;0;0;0;0,36;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,49;0,46;1,85;0,0;0,0;-0,0;0;0
1058;0,0;-0,01;42,02;-0,09;0,03;0,16;585;0;0;0;0,32;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;1,09;5,32;0,0;0,0;-0,0;0;0
1068;0,0;-0,01;41,99;-0,13;-0,0;0,05;585;0;0;0;0,32;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,17;1,62;0,0;0,0;-0,0;0;0
1078;0,0;-0,01;42,01;-0,08;0,04;0,19;585;0;0;0;0,31;13,2;61;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;1,3;6,47;0,0;0,0;-0,0;0;0
1088;0,0;-0,03;42,02;-0,13;0,01;0,09;585;0;0;0;0,33;12,8;62;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,25;3,0;0,0;0,0;-0,0;0;0
1098;0,0;-0,02;42,01;-0,04;0,0;0,18;585;0;0;0;0,33;12,8;62;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;0,04;6,01;0,0;0,0;-0,0;0;0
1108;0,0;-0,01;42,01;-0,09;0,02;0,08;585;0;0;0;0,32;12,8;62;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,42;0,67;2,77;0,0;0,0;-0,0;0;0
1118;0,0;-0,01;42,02;-0,19;0,03;0,16;585;0;0;0;0,32;12,8;62;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;1,09;5,55;0,0;0,0;-0,0;0;0
1128;0,0;-0,01;42,02;-0,06;0,01;0,05;585;0;0;0;0,33;12,8;62;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,46;1,85;0,0;0,0;-0,0;0;0
1138;0,0;-0,01;42,01;-0,14;0,04;0,16;585;0;0;0;0,33;12,8;62;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;1,3;5,55;0,0;0,0;-0,0;0;0
1148;0,0;-0,01;42,01;-0,09;0,01;0,06;585;0;0;0;0,35;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,46;0,25;2,08;0,0;0,0;-0,0;0;0
1158;0,0;-0,02;42,02;-0,05;0,01;0,18;585;0;0;0;0,36;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,48;0,46;6,01;0,0;0,0;-0,0;0;0
1168;0,0;-0,02;42,02;-0,23;0,03;0,1;585;0;0;0;0,3;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,39;1,09;3,47;0,0;0,0;-0,0;0;0
1178;0,0;-0,01;42,02;-0,05;0,02;0,19;585;0;0;0;0,37;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,49;0,67;6,24;0,0;0,0;-0,0;0;0
1188;0,0;-0,02;42,02;-0,06;0,02;0,1;585;0;0;0;0,34;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,67;3,24;0,0;0,0;-0,0;0;0
1198;0,0;-0,01;42,02;-0,21;0,01;0,16;585;0;0;0;0,33;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;0,46;5,32;0,0;0,0;-0,0;0;0
1208;0,0;-0,03;42,02;-0,03;0,0;0,04;585;0;0;0;0,38;12,6;63;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,51;0,04;1,39;0,0;0,0;-0,0;0;0
1218;0,0;-0,02;42,02;-0,09;0,06;0,16;585;0;0;0;0,32;13,3;64;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;1,93;5,55;0,0;0,0;-0,0;0;0
1228;0,0;-0,02;42,01;-0,11;0,01;0,04;585;0;0;0;0,31;13,3;64;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;0,25;1,39;0,0;0,0;-0,0;0;0
1238;0,0;-0,02;42,01;-0,06;0,0;0,16;585;0;0;0;0,33;13,3;64;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;0,04;5,55;0,0;0,0;-0,0;0;0
1248;0,0;-0,01;42,02;-0,11;0,05;0,12;585;0;0;0;0,31;13,3;64;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;1,51;4,16;0,0;0,0;-0,0;0;0
1258;0,0;-0,02;42,02;-0,07;0,0;0,19;585;0;0;0;0,32;13,3;64;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,45;0,04;6,47;0,0;0,0;-0,0;0;0
1268;0,0;-0,01;42,02;-0,04;0,04;0,08;585;0;0;0;0,31;13,3;64;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,44;1,3;2,54;0,0;0,0;-0,0;0;0
1278;0,0;-0,01;42,03;-0,13;0,03;0,18;585;0;0;0;0,3;12,8;65;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,41;1,09;6,01;0,0;0,0;-0,0;0;0
1288;0,0;-0,01;42,0;-0,11;0,0;0,04;585;0;0;0;0,32;12,8;65;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,43;0,04;1,39;0,0;0,0;-0,0;0;0
1298;0,0;-0,04;42,01;-0,05;0,01;0,15;585;0;0;0;0,31;12,8;65;32;254,0;254,0;0;0,0;0,5;50;90,5;-0,0;0,42;0,46;5,08;0,0;0,0;-0,0;0;0
