ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;DMhr;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
15488;0,0;-0,02;42,02;-0,04;0,01;0,2;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,14;2,1;109;90,5;-0,0;0,04;0,46;6,7;12,37;3,99;-0,0;0;0
15498;0,0;-0,02;42,02;-0,03;0,02;0,06;0;0;0;0;0,0;4,2;48;32;254,0;254,0;0;0,14;2,1;109;90,5;-0,0;0,0;0,67;2,08;12,37;0,06;-0,0;0;0
15508;0,0;-0,01;42,02;-0,02;0,01;0,24;0;0;0;0;0,0;4,2;48;32;254,0;254,0;0;0,14;2,1;109;90,5;-0,0;0,0;0,46;8,09;12,37;0,13;-0,0;0;0
15518;0,0;-0,01;42,02;-0,03;0,02;0,11;0;0;0;0;0,01;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,0;0,67;3,7;12,41;0,19;-0,0;0;0
15528;0,0;-0,01;42,02;-0,04;0,01;0,25;0;0;0;0;0,01;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,0;0,46;8,32;12,41;0,25;-0,0;0;0
15538;0,0;-0,01;42,02;-0,03;0,01;0,09;0;0;0;0;0,01;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,01;0,46;3,0;12,41;0,31;-0,0;0;0
15548;0,0;-0,01;42,02;-0,03;0,02;0,23;0;0;0;0;0,01;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,01;0,67;7,86;12,41;0,37;-0,0;0;0
15558;0,0;-0,01;42,02;-0,04;0,01;0,07;0;0;0;0;0,02;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,01;0,46;2,31;12,41;0,44;-0,0;0;0
15568;0,0;-0,02;42,02;-0,04;0,01;0,21;0;0;0;0;0,02;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,01;0,46;6,93;12,41;0,5;-0,0;0;0
15578;0,0;-0,01;42,02;-0,03;0,01;0,06;0;0;0;0;0,03;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,01;0,25;2,08;12,41;0,56;-0,0;0;0
15588;0,0;-0,02;42,02;-0,04;0,02;0,24;0;0;0;0;0,03;4,2;48;32;254,0;254,0;0;0,14;2,0;110;90,5;-0,0;0,01;0,67;8,09;12,41;0,62;-0,0;0;0
15598;0,0;-0,01;42,02;-0,02;0,01;0,06;0;0;0;0;0,04;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,02;0,46;2,08;12,45;0,68;-0,0;0;0
15608;0,0;-0,03;42,02;-0,03;0,01;0,22;0;0;0;0;0,04;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,02;0,25;7,39;12,45;0,68;-0,0;0;0
15618;0,0;-0,01;42,02;-0,02;0,02;0,08;0;0;0;0;0,05;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,02;0,67;2,54;12,45;0,68;-0,0;0;0
15628;0,0;-0,01;42,02;-0,03;0,01;0,23;0;0;0;0;0,05;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,02;0,46;7,63;12,45;0,68;-0,0;0;0
15638;0,0;-0,03;42,02;-0,02;0,01;0,07;0;0;0;0;0,06;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,02;0,46;2,31;12,45;0,68;-0,0;0;0
15648;0,0;-0,01;42,02;-0,03;0,02;0,21;0;0;0;0;0,06;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,03;0,67;7,16;12,45;0,68;-0,0;0;0
15658;0,0;-0,01;42,02;-0,02;0,01;0,05;0;0;0;0;0,07;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,03;0,46;1,85;12,45;0,68;-0,0;0;0
15668;0,0;-0,02;42,02;-0,03;0,01;0,21;0;0;0;0;0,07;4,2;48;32;254,0;254,0;0;0,0;1,8;111;90,5;-0,0;0,03;0,25;6,93;12,45;0,68;-0,0;0;0
15678;0,0;-0,01;42,02;-0,03;0,0;0,08;0;0;0;0;0,08;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,03;0,04;2,54;12,49;0,68;-0,0;0;0
15688;0,0;-0,01;42,02;-0,04;0,02;0,23;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,67;7,86;12,49;0,68;-0,0;0;0
15698;0,0;-0,03;42,02;-0,04;0,01;0,07;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,25;2,31;12,49;0,68;-0,0;0;0
15708;0,0;-0,02;42,02;-0,04;0,01;0,23;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,25;7,86;12,49;0,68;-0,0;0;0
15718;0,0;-0,02;42,02;-0,04;0,02;0,08;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,67;2,77;12,49;0,68;-0,0;0;0
15728;0,0;-0,02;42,02;-0,04;0,01;0,23;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,25;7,86;12,49;0,68;-0,0;0;0
15738;0,0;-0,01;42,02;-0,02;0,03;0,1;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,88;3,24;12,49;0,68;-0,0;0;0
15748;0,0;-0,01;42,02;-0,03;0,02;0,23;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,67;7,86;12,49;0,68;-0,0;0;0
15758;0,0;-0,01;42,02;-0,04;0,01;0,08;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,25;2,77;12,49;0,68;-0,0;0;0
15768;0,0;-0,01;42,02;-0,03;0,01;0,23;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,7;112;90,5;-0,0;0,04;0,46;7,63;12,49;0,68;-0,0;0;0
15778;0,0;-0,01;42,02;-0,04;0,01;0,08;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,04;0,46;2,54;12,53;0,68;-0,0;0;0
15788;0,0;-0,01;42,02;-0,04;0,01;0,21;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,04;0,25;7,16;12,53;0,68;-0,0;0;0
15798;0,0;-0,02;42,02;-0,04;0,0;0,04;0;0;0;0;0,09;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,04;0,04;1,39;12,53;0,68;-0,0;0;0
15808;0,0;-0,01;42,02;-0,03;0,03;0,21;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,04;0,88;6,93;12,53;0,68;-0,0;0;0
15818;0,0;-0,01;42,02;-0,03;0,01;0,05;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,04;0,46;1,85;12,53;0,68;-0,0;0;0
15828;0,0;-0,01;42,02;-0,04;0,03;0,23;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,04;0,88;7,86;12,53;0,68;-0,0;0;0
15838;0,0;-0,03;42,02;-0,03;0,01;0,1;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,05;0,46;3,47;12,53;0,68;-0,0;0;0
15848;0,0;-0,01;42,02;-0,02;0,02;0,24;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,05;0,67;8,09;12,53;0,68;-0,0;0;0
15858;0,0;-0,01;42,02;-0,04;0,0;0,09;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,05;0,04;3,0;12,53;0,68;-0,0;0;0
15868;0,0;-0,02;42,02;-0,04;0,01;0,24;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,05;0,46;8,09;12,53;0,68;-0,0;0;0
15878;0,0;-0,02;42,02;-0,02;0,01;0,07;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,5;113;90,5;-0,0;0,05;0,25;2,31;12,53;0,68;-0,0;0;0
15888;0,0;-0,03;42,02;-0,04;0,0;0,21;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,04;7,16;12,57;0,68;-0,0;0;0
15898;0,0;-0,02;42,02;-0,04;0,0;0,08;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,04;2,54;12,57;0,68;-0,0;0;0
15908;0,0;-0,01;42,02;-0,03;0,03;0,22;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;1,09;7,39;12,57;0,68;-0,0;0;0
15918;0,0;-0,02;42,02;-0,03;0,01;0,08;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,46;2,54;12,57;0,68;-0,0;0;0
15928;0,0;-0,02;42,02;-0,02;0,01;0,21;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,25;7,16;12,57;0,68;-0,0;0;0
15938;0,0;-0,03;42,02;-0,04;0,01;0,07;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,04;0,25;2,31;12,57;0,68;-0,0;0;0
15948;0,0;-0,02;42,02;-0,04;0,01;0,22;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,46;7,39;12,57;0,68;-0,0;0;0
15958;0,0;-0,02;42,02;-0,02;0,01;0,06;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,46;2,08;12,57;0,68;-0,0;0;0
15968;0,0;-0,03;42,02;-0,04;0,0;0,22;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,04;7,39;12,57;0,68;-0,0;0;0
15978;0,0;-0,02;42,02;-0,03;0,01;0,09;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,46;3,0;12,57;0,68;-0,0;0;0
15988;0,0;-0,02;42,02;-0,04;0,01;0,25;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,25;8,55;12,57;0,68;-0,0;0;0
15998;0,0;-0,02;42,02;-0,03;0,01;0,06;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,05;0,25;2,08;12,57;0,62;-0,0;0;0
16008;0,0;-0,01;42,02;-0,04;0,02;0,22;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,3;114;90,5;-0,0;0,04;0,67;7,39;12,57;0,55;-0,0;0;0
16018;0,0;-0,01;42,02;-0,02;0,01;0,08;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,25;2,54;12,61;0,49;-0,0;0;0
16028;0,0;-0,02;42,02;-0,04;0,01;0,22;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,04;0,25;7,39;12,61;0,43;-0,0;0;0
16038;0,0;-0,02;42,02;-0,04;0,02;0,06;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,04;0,67;2,08;12,61;0,37;-0,0;0;0
16048;0,0;-0,01;42,02;-0,03;0,01;0,21;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,04;0,46;7,16;12,61;0,31;-0,0;0;0
16058;0,0;-0,02;42,02;-0,03;0,02;0,1;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,67;3,24;12,61;0,24;-0,0;0;0
16068;0,0;-0,03;42,02;-0,04;0,01;0,23;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,04;0,46;7,86;12,61;0,18;-0,0;0;0
16078;0,0;-0,01;42,02;-0,04;0,01;0,08;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,04;0,46;2,54;12,61;0,12;-0,0;0;0
16088;0,0;-0,03;42,02;-0,03;0,02;0,23;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,67;7,86;12,61;0,06;-0,0;0;0
16098;0,0;-0,02;42,02;-0,03;0,02;0,1;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,67;3,24;12,61;0,0;-0,0;0;0
16108;0,0;-0,01;42,02;-0,04;0,01;0,21;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,04;0,46;7,16;12,61;0,0;-0,0;0;0
16118;0,0;-0,01;42,02;-0,04;0,0;0,12;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,04;3,93;12,61;0,0;-0,0;0;0
16128;0,0;-0,02;42,02;-0,04;-0,0;0,24;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,17;8,09;12,61;0,0;-0,0;0;0
16138;0,0;-0,01;42,02;-0,03;0,02;0,1;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,67;3,24;12,61;0,0;-0,0;0;0
16148;0,0;-0,01;42,02;-0,03;0,01;0,23;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,25;7,63;12,61;0,0;-0,0;0;0
16158;0,0;-0,03;42,02;-0,04;0,01;0,05;0;0;0;0;0,1;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,25;1,85;12,61;0,0;-0,0;0;0
16168;0,0;-0,02;42,02;-0,04;0,02;0,23;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,67;7,63;12,61;0,0;-0,0;0;0
16178;0,0;-0,01;42,02;-0,03;0,02;0,08;0;0;0;0;0,11;4,2;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,05;0,67;2,77;12,61;0,0;-0,0;0;0
16188;0,0;-0,02;42,02;-0,03;0,01;0,23;0;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,01;0,46;7,63;12,61;0,0;-0,0;0;0
16198;0,0;-0,01;42,02;-0,03;0,03;0,06;0;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;1,0;115;90,5;-0,0;0,01;0,88;2,08;12,61;0,0;-0,0;0;0
16208;0,0;-0,01;42,02;-0,02;0,01;0,23;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,01;0,46;7,63;12,64;0,0;-0,0;0;0
16218;0,0;-0,02;42,02;-0,03;0,01;0,03;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,01;0,46;1,16;12,64;0,0;-0,0;0;0
16228;0,0;-0,01;42,02;-0,07;0,02;0,21;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,01;0,67;6,93;12,64;0,0;-0,0;0;0
16238;0,0;-0,03;42,02;-0,06;0,01;0,07;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,01;0,46;2,31;12,64;0,0;-0,0;0;0
16248;0,0;-0,02;42,02;-0,09;0,01;0,21;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,02;0,25;7,16;12,64;0,0;-0,0;0;0
16258;0,0;-0,03;42,02;-0,18;0,03;0,07;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,02;0,88;2,31;12,64;0,0;-0,0;0;0
16268;0,0;-0,03;42,01;-0,34;0,0;0,23;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,02;0,04;7,86;12,64;0,0;-0,0;0;0
16278;0,0;-0,01;42,02;-0,04;0,0;0,05;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,04;1,85;12,64;0,0;-0,0;0;0
16288;0,0;-0,03;42,02;-0,09;0,03;0,26;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;1,09;8,78;12,64;0,0;-0,0;0;0
16298;0,0;-0,01;42,02;-0,07;0,0;0,1;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,04;3,24;12,64;0,0;-0,0;0;0
16308;0,0;-0,02;42,02;-0,04;0,01;0,26;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,25;8,78;12,64;0,0;-0,0;0;0
16318;0,0;-0,0;42,02;-0,16;0,05;0,12;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;1,72;3,93;12,64;0,0;-0,0;0;0
16328;0,0;-0,02;42,01;-0,1;-0,01;0,23;585;0;0;0;0,0;0,0;48;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,38;7,86;12,64;0,0;-0,0;0;0
16338;0,0;-0,03;42,02;-0,02;0,02;0,09;585;0;0;0;0,0;0,0;49;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,67;3,0;12,64;0,0;-0,0;0;0
16348;0,0;-0,03;42,02;-0,13;-0,0;0,22;585;0;0;0;0,0;0,0;49;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,17;7,39;12,64;0,0;-0,0;0;0
16358;0,0;-0,01;42,02;-0,05;0,01;0,05;585;0;0;0;0,0;0,0;49;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,25;1,85;12,64;0,0;-0,0;0;0
16368;0,0;-0,02;42,02;-0,07;0,02;0,26;585;0;0;0;0,0;0,0;49;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,03;0,67;8,78;12,64;0,0;-0,0;0;0
16378;0,0;-0,03;42,01;-0,15;0,01;0,07;585;0;0;0;0,0;0,0;49;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,04;0,25;2,31;12,64;0,0;-0,0;0;0
16388;0,0;-0,01;42,02;-0,04;0,02;0,23;585;0;0;0;0,0;0,0;49;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,04;0,67;7,63;12,64;0,0;-0,0;0;0
16398;0,0;-0,01;42,02;-0,11;0,0;0,05;585;0;0;0;0,26;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,36;0,04;1,85;12,64;0,0;-0,0;0;0
16408;0,0;-0,02;42,0;-0,1;-0,0;0,24;585;0;0;0;0,29;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,39;0,17;8,08;12,64;0,0;-0,0;0;0
16418;0,0;-0,02;42,02;-0,11;0,01;0,08;585;0;0;0;0,31;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,42;0,25;2,54;12,64;0,0;-0,0;0;0
16428;0,0;-0,01;42,02;-0,16;0,0;0,24;585;0;0;0;0,33;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,45;0,04;8,09;12,64;0,0;-0,0;0;0
16438;0,0;-0,03;42,02;-0,07;0,01;0,05;585;0;0;0;0,36;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,49;0,25;1,62;12,64;0,0;-0,0;0;0
16448;0,0;-0,03;42,02;-0,14;0,02;0,22;585;0;0;0;0,37;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,5;0,67;7,39;12,64;0,0;-0,0;0;0
16458;0,0;-0,02;42,01;-0,09;0,01;0,07;585;0;0;0;0,38;13,0;50;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,52;0,46;2,31;12,64;0,0;-0,0;0;0
16468;0,0;-0,02;42,02;-0,05;-0,0;0,25;585;0;0;0;0,36;12,7;51;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,48;0,17;8,32;12,64;0,0;-0,0;0;0
16478;0,0;-0,01;42,02;-0,18;0,03;0,07;585;0;0;0;0,27;12,7;51;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,36;1,09;2,31;12,64;0,0;-0,0;0;0
16488;0,0;-0,02;42,02;-0,07;0,0;0,21;585;0;0;0;0,31;12,7;51;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,42;0,04;7,16;12,64;0,0;-0,0;0;0
16498;0,0;-0,02;42,01;-0,07;-0,0;0,1;585;0;0;0;0,31;12,7;51;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,41;0,17;3,23;12,64;0,0;-0,0;0;0
16508;0,0;-0,01;42,02;-0,26;0,03;0,22;585;0;0;0;0,31;12,7;51;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,41;1,09;7,39;12,64;0,0;-0,0;0;0
16518;0,0;-0,01;42,02;-0,05;0,0;0,05;585;0;0;0;0,38;12,7;51;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,5;0,04;1,85;12,64;0,0;-0,0;0;0
16528;0,0;-0,03;42,02;-0,11;0,03;0,22;585;0;0;0;0,33;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,45;1,09;7,4;12,64;0,0;-0,0;0;0
16538;0,0;-0,03;42,01;-0,13;0,01;0,05;585;0;0;0;0,33;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,46;0,46;1,85;12,64;0,0;-0,0;0;0
16548;0,0;-0,01;42,02;-0,06;0,01;0,23;585;0;0;0;0,36;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,5;0,46;7,86;12,64;0,0;-0,0;0;0
16558;0,0;-0,02;42,02;-0,16;0,03;0,06;585;0;0;0;0,34;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,47;1,09;2,08;12,64;0,0;-0,0;0;0
16568;0,0;-0,01;42,01;-0,09;0,0;0,24;585;0;0;0;0,37;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,52;0,04;8,09;12,64;0,0;-0,0;0;0
16578;0,0;-0,01;42,02;-0,1;0,03;0,1;585;0;0;0;0,38;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,52;1,09;3,24;12,64;0,0;-0,0;0;0
16588;0,0;-0,02;42,02;-0,13;0,01;0,23;585;0;0;0;0,36;13,2;52;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,5;0,46;7,63;12,64;0,0;-0,0;0;0
16598;0,0;-0,01;41,97;-0,1;-0,0;0,05;585;0;0;0;0,4;12,9;53;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,54;0,17;1,85;12,64;0,0;-0,0;0;0
16608;0,0;-0,02;42,02;-0,1;0,04;0,21;585;0;0;0;0,4;12,9;53;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,54;1,3;7,16;12,64;0,0;-0,0;0;0
16618;0,0;-0,02;42,01;-0,11;0,01;0,05;585;0;0;0;0,4;12,9;53;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,54;0,46;1,85;12,64;0,0;-0,0;0;0
16628;0,0;-0,03;42,01;-0,08;0,0;0,23;585;0;0;0;0,4;12,9;53;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,54;0,04;7,62;12,64;0,0;-0,0;0;0
16638;0,0;-0,03;42,03;-0,1;0,03;0,08;585;0;0;0;0,37;12,9;53;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,5;1,09;2,77;12,64;0,0;-0,0;0;0
16648;0,0;-0,03;42,01;-0,22;0,01;0,24;585;0;0;0;0,38;12,9;53;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,51;0,46;8,09;12,64;0,0;-0,0;0;0
16658;0,0;-0,01;42,01;-0,09;0,01;0,09;600;0;0;0;0,4;13,2;54;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,55;0,46;3,0;12,64;0,0;-0,0;0;0
16668;0,0;-0,01;42,02;-0,16;0,05;0,32;600;0;0;0;0,4;13,2;54;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,55;1,72;10,86;12,64;0,0;-0,0;0;0
16678;0,0;-0,01;42,02;-0,07;0,01;0,12;600;0;0;0;0,43;13,2;54;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,6;0,25;3,93;12,64;0,0;-0,0;0;0
16688;0,0;-0,03;42,02;-0,07;0,03;0,26;600;0;0;0;0,4;13,2;54;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,55;0,88;8,78;12,64;0,0;-0,0;0;0
16698;0,0;-0,01;42,0;-0,21;0,01;0,07;600;0;0;0;0,4;13,2;54;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,55;0,25;2,31;12,64;0,0;-0,0;0;0
16708;0,0;-0,01;42,02;-0,06;0,01;0,27;600;0;0;0;0,44;13,2;54;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,61;0,25;9,24;12,64;0,0;-0,0;0;0
16718;0,0;-0,03;42,02;-0,17;0,02;0,05;600;0;0;0;0,38;13,0;55;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,52;0,67;1,85;12,64;0,0;-0,0;0;0
16728;0,0;-0,02;42,02;-0,1;0,0;0,24;600;0;0;0;0,42;13,0;55;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,57;0,04;8,09;12,64;0,0;-0,0;0;0
16738;0,0;-0,03;42,03;-0,16;0,03;0,1;600;0;0;0;0,42;13,0;55;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,57;0,88;3,24;12,64;0,0;-0,0;0;0
16748;0,0;-0,02;42,0;-0,08;-0,0;0,27;600;0;0;0;0,43;13,0;55;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,58;0,17;9,01;12,64;0,0;-0,0;0;0
16758;0,0;-0,02;42,02;-0,13;0,03;0,08;600;0;0;0;0,43;13,0;55;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,59;1,09;2,54;12,64;0,0;-0,0;0;0
16768;0,0;-0,02;42,02;-0,11;0,01;0,24;600;0;0;0;0,42;13,0;55;32;254,0;254,0;0;0,0;0,8;116;90,5;-0,0;0,58;0,46;8,09;12,64;0,0;-0,0;0;0
